Type,Vehicle_Type,Vehicle_Segment,Country,Motor_Energy,Year,Units
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Electricity,2023,123.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Electricity,2024,93.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2021,1.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2022,21.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2023,19.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid diesel-electric,2024,39.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2017,1.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2020,1.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2021,3.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2022,17.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2023,10.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Hybrid electric-petrol,2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied natural gas (LNG),2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied natural gas (LNG),2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2021,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Liquefied petroleum gases (LPG),2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2017,2.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2018,3.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2019,25.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2020,11.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2021,2.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Natural gas,2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2017,531.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2018,567.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2019,449.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2020,337.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2021,238.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2022,191.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2023,315.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petrol (excluding hybrids),2024,389.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2017,532.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2018,567.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2019,449.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2020,338.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2021,241.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2022,208.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2023,325.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Petroleum products,2024,389.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2017,4744.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2018,5017.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2019,4448.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2020,3302.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2021,4183.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2022,3755.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2023,3976.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Estonia,Total,2024,4143.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2017,91.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2018,87.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2019,116.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2020,191.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2021,358.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2022,694.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2023,1604.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Alternative energy,2024,1245.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2021,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Biodiesel,2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2021,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Bioethanol,2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Compressed natural gas (CNG),2017,33.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Compressed natural gas (CNG),2018,41.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2017,15305.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2018,15247.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2019,14396.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2020,12419.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2021,12282.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2022,10328.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2023,9295.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel,2024,8315.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2017,15303.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2018,15242.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2019,14389.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2020,12328.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2021,12077.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2022,10031.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2023,9029.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Diesel (excluding hybrids),2024,8213.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2017,44.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2018,46.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2019,58.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2020,129.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2021,340.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2022,684.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2023,1589.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Electricity,2024,1235.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2017,2.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2018,5.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2019,7.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2020,91.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2021,205.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2022,297.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2023,266.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid diesel-electric,2024,102.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2017,4.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2018,20.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2019,11.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2020,70.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2021,113.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2022,68.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2023,46.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Hybrid electric-petrol,2024,81.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied natural gas (LNG),2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied natural gas (LNG),2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2017,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2021,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Liquefied petroleum gases (LPG),2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2017,33.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2018,41.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2019,58.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2020,62.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2021,18.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2022,10.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2023,15.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Natural gas,2024,10.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2017,14.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2018,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2019,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2020,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2021,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2022,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2023,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Other,2024,0.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2017,125.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2018,161.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2019,179.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2020,162.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2021,140.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2022,103.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2023,78.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petrol (excluding hybrids),2024,96.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2017,129.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2018,181.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2019,190.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2020,232.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2021,253.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2022,171.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2023,124.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Petroleum products,2024,177.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2017,15525.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2018,15515.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2019,14702.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2020,12842.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2021,12893.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2022,11193.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2023,11066.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,Finland,Total,2024,9737.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2017,5977.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2018,7806.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2019,7708.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2020,7913.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2021,10695.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2022,13672.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2023,31560.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Alternative energy,2024,29166.0
New Registration,Lorries,Goods road motor vehicles <= 3.5 tonnes,France,Biodiesel,2017,0.0
